order_id,customer_id,resturant_id,order_item,order_date,order_time,order_status,total_amount
1829,26,28, Undhiyu,05-11-2023,07:37:57,Pending,283
1830,5,75, Tomato Rice,31-07-2024,17:16:51,Failed,246
1831,48,91, Mysore Dosa,06-04-2023,07:09:09,Returned,281
1832,50,89, Veg Frankies,29-12-2024,11:23:08,Returned,432
1833,56,69, Aloo Tikki,06-01-2024,10:33:34,Returned,259
1834,73,35, Handvo,05-05-2023,21:58:27,Processing,278
1835,26,83, Rava Upma,10-06-2024,15:35:30,Processing,397
1836,79,35, Chole Bhature,08-06-2024,18:33:38,Processing,203
1837,19,7, Gobi Paratha,15-02-2023,14:32:39,Shipped,376
1838,99,87, Onion Bhaji,05-12-2024,06:52:39,Failed,320
1839,26,67, Avial,04-01-2023,21:03:23,Processing,216
1840,73,81, Pesarattu Upma,09-03-2024,17:40:08,Pending,357
1841,26,15, Dal Makhani,10-06-2024,22:06:50,Pending,372
1842,27,89, Vegetable Kathi Roll,17-08-2024,16:04:23,Failed,379
1843,71,35, Lemon Rice,10-09-2023,10:45:32,Processing,267
1844,26,88, Tomato Rice,02-08-2023,18:03:50,Delivered,357
1845,37,70, Aloo Tikki,14-07-2023,20:50:50,Processing,397
1846,26,81, Pesarattu,23-03-2024,10:47:24,On Hold,278
1847,16,68, Gobi Paratha,18-07-2024,09:34:19,Completed,268
1848,63,38, Palak Paneer,17-07-2024,06:45:05,Processing,235
1849,31,91, Handvo,26-06-2023,09:39:04,Delivered,292
1850,5,62, Aloo Tikki,08-01-2024,06:05:06,Delivered,319
1851,44,82, Veg Pakora,25-05-2024,21:04:06,Shipped,277
1852,26,16, Kadai Paneer,06-01-2024,21:57:16,Delivered,255
1853,26,41, Sambar,03-12-2023,22:01:51,Returned,366
1854,5,6, Lemon Rice,09-10-2023,15:16:52,Delivered,435
1855,19,3,Medu vada,06-03-2023,14:37:02,Refunded,432
1856,14,42, Veg Pakora,14-08-2024,12:50:34,Shipped,230
1857,73,64, Gobi Paratha,08-05-2024,14:22:34,Cancelled,274
1858,48,57, Veg Pulao,01-08-2023,19:36:59,Cancelled,365
1859,26,74, Avial,22-12-2023,22:27:46,Pending,348
1860,52,74, Pesarattu,18-12-2024,14:55:28,Returned,326
1861,48,57, Tomato Rice,22-01-2023,15:45:46,Shipped,259
1862,83,78, Medu Vada,16-04-2024,15:45:22,Completed,417
1863,25,61, Uttapam,03-04-2023,07:32:23,Processing,411
1864,62,32, Hara Bhara Kabab,04-09-2024,15:24:33,Shipped,332
1865,61,1, Sheera,24-06-2023,20:25:33,Delivered,208
1866,48,83, Rava Dosa,12-09-2023,14:58:42,On Hold,341
1867,25,10, Sheera,30-10-2023,20:00:54,Delivered,356
1868,73,94, Cabbage Poriyal,15-12-2023,13:03:10,Shipped,291
1869,20,3,Medu vada,17-03-2023,13:52:23,Delivered,334
1870,43,76, Khichdi,16-01-2023,13:13:31,Failed,423
1871,26,56, Veg Samosa,16-06-2023,15:53:42,Refunded,281
1872,96,13, Medu Vada,20-12-2023,22:05:17,On Hold,332
1873,91,57, Paneer Tikka,06-06-2024,18:52:28,Completed,367
1874,52,45, Paneer Makhmali,08-12-2024,17:48:00,Refunded,378
1875,30,3,Medu vada,21-07-2024,08:32:18,Cancelled,374
1876,57,81, Patra,30-06-2024,06:32:58,Pending,328
1877,59,81, Pani Puri,20-09-2024,14:02:33,Pending,392
1878,26,29, Handvo,30-11-2024,16:00:01,Returned,332
1879,48,74, Paneer Tikka,02-09-2023,19:16:56,Failed,333
1880,53,53, Pongal,25-04-2023,12:20:14,Completed,319
1881,71,34, Paneer Tikka,24-06-2023,21:38:22,Pending,371
1882,86,52, Paneer Makhmali,30-08-2023,21:04:48,Refunded,367
1883,41,48, Avial,05-11-2024,07:53:20,Cancelled,316
1884,73,16, Paneer Makhmali,12-05-2024,08:18:56,On Hold,415
1885,64,38, Jeera Aloo,19-08-2024,06:51:55,Refunded,318
1886,38,70, Jackfruit Curry,09-04-2023,18:11:15,Pending,246
1887,70,100, Onion Bhaji,07-12-2024,16:56:40,Pending,275
1888,83,24, Ragda Pattice,30-01-2024,20:49:03,Delivered,206
1889,41,39, Lauki Kofta,10-01-2024,18:52:28,Cancelled,432
1890,53,58, Chana Masala,03-07-2023,15:57:23,Processing,362
1891,26,71, Bhel Puri,24-09-2023,14:56:35,Cancelled,383
1892,44,12, Malai Kofta,02-12-2024,13:09:52,Completed,217
1893,78,87, Undhiyu,20-11-2024,08:51:33,Refunded,282
1894,59,3,Medu vada,27-08-2024,21:04:22,Pending,287
1895,97,94, Aloo Paratha,24-03-2024,16:05:42,On Hold,392
1896,24,42, Bhel Puri,19-12-2024,19:37:07,Shipped,414
1897,16,38, Pani Puri,12-01-2024,18:46:55,On Hold,425
1898,81,4, Veg Samosa,29-02-2024,10:54:44,On Hold,343
1899,84,31, Masala Dosa,21-08-2023,20:28:14,Failed,289
1900,51,7, Veg Frankies,16-03-2024,11:52:57,On Hold,251
1901,45,56, Dhokla,22-10-2024,20:07:45,On Hold,247
1902,38,81, Gobi Paratha,15-09-2023,09:16:38,Pending,372
1903,50,41, Veg Hakka Noodles,02-10-2024,15:32:51,Failed,208
1904,30,43, Veg Spring Roll,05-07-2024,08:31:32,Processing,275
1905,92,81, Veg Kurma,06-10-2024,17:05:07,Completed,386
1906,8,17, Gobi Paratha,24-07-2023,07:54:33,Completed,431
1907,9,19, Mysore Dosa,10-04-2023,06:55:54,Shipped,255
1908,96,72, Dal Tadka,30-07-2023,18:45:03,Pending,279
1909,51,66, Rasam,03-03-2023,16:55:16,Pending,432
1910,9,13, Dal Makhani,26-08-2023,19:15:17,Pending,223
1911,48,4, Aloo Paratha,08-03-2023,12:55:53,Cancelled,380
1912,85,6, Dhokla,20-05-2023,10:55:28,Shipped,298
1913,81,19, Masala Dosa,27-02-2023,06:04:35,Processing,391
1914,42,77, Masoor Dal,08-03-2024,14:26:02,Delivered,259
1915,34,50, Jackfruit Curry,03-08-2023,16:59:37,Pending,409
1916,61,48, Matar Paneer,15-10-2024,13:31:48,On Hold,270
1917,47,71, Dal Makhani,11-12-2024,12:20:18,Completed,241
1918,78,65, Bhindi Masala,24-10-2024,09:57:24,Shipped,261
1919,44,87, Aloo Tikki,26-03-2024,07:25:36,On Hold,393
1920,26,64, Mixed Veg Curry,24-09-2024,10:30:13,Failed,398
1921,45,2, Baingan Masala,10-01-2023,10:33:15,Delivered,399
1922,25,98, Veg Hakka Noodles,04-07-2024,10:39:26,Refunded,333
1923,85,85, Lauki Kofta,23-08-2023,14:04:29,Shipped,388
1924,8,67, Khichdi,09-07-2024,20:06:40,Shipped,378
1925,66,53, Jackfruit Curry,08-05-2023,06:09:15,Delivered,214
1926,77,6, Lemon Rice,01-02-2023,16:37:25,Returned,306
1927,40,99, Aloo Tikki,14-08-2024,14:36:46,On Hold,372
1928,15,39, Baingan Bharta,11-03-2024,10:34:36,Returned,248
1929,68,76, Undhiyu,03-05-2023,19:10:34,Processing,426
1930,48,6, Pongal,29-01-2024,10:56:11,On Hold,231
1931,77,10, Mysore Dosa,22-08-2023,22:03:24,Delivered,408
1932,26,98, Aloo Paratha,29-04-2023,12:01:53,Failed,437
1933,32,10, Paneer Tikka,11-06-2024,17:37:16,Delivered,403
1934,14,7, Veg Pulao,08-12-2023,18:48:27,Delivered,278
1935,48,89, Paneer Butter Masala,16-04-2023,20:57:12,Delivered,343
1936,75,17, Jackfruit Curry,05-08-2024,14:46:21,Completed,295
1937,59,79, Hara Bhara Kabab,18-11-2024,06:44:59,Pending,412
1938,48,63, Ragda Pattice,15-11-2023,17:02:08,Shipped,434
1939,92,92, Sheera,19-08-2023,16:32:08,Failed,288
1940,19,8, Dal Dhokli,24-07-2023,07:23:55,Refunded,420
1941,84,21, Onion Bhaji,01-02-2024,14:30:34,Refunded,403
1942,26,52, Paneer Butter Masala,25-01-2023,09:48:28,Delivered,254
1943,69,69, Beetroot Thoran,23-11-2024,18:38:44,Delivered,418
1944,26,19, Chana Masala,12-03-2023,09:19:21,Failed,239
1945,44,18, Pav Bhaji,17-10-2024,21:13:15,Completed,295
1946,43,58, Malabar Parotta,04-07-2024,12:56:44,Completed,273
1947,72,31, Veg Pakora,09-10-2023,15:23:35,Processing,236
1948,18,95, Tamarind Rice,15-10-2023,20:00:25,Pending,450
1949,26,15, Hara Bhara Kabab,10-10-2023,11:41:20,Processing,367
1950,40,89, Rava Dosa,28-06-2024,06:44:33,Completed,293
1951,26,12, Gobi Paratha,23-08-2024,18:58:38,Completed,337
1952,20,94, Khichdi,03-04-2024,20:21:53,Failed,289
1953,26,8, Veg Kurma,23-10-2024,19:22:19,On Hold,388
1954,26,49, Pani Puri,12-06-2023,20:08:17,Refunded,227
1955,19,100, Bisibelebath,04-05-2024,20:34:46,Shipped,418
1956,37,86, Lauki Kofta,10-09-2024,17:03:30,Refunded,360
1957,48,68, Bhel Puri,07-12-2023,20:32:31,Returned,354
1958,26,7, Sambar,17-07-2024,18:24:16,On Hold,265
1959,46,27, Kadai Paneer,15-01-2023,11:14:49,On Hold,437
1960,81,22, Avial,12-07-2023,17:36:39,Processing,433
1961,48,63, Veg Samosa,11-07-2024,06:09:18,Refunded,230
1962,26,25, Dhokla,14-04-2024,07:06:56,Cancelled,274
1963,42,2, Veg Kurma,10-05-2024,18:13:34,Shipped,392
1964,46,18, Aloo Tikki,19-03-2024,14:22:38,On Hold,331
1965,26,57, Dal Tadka,25-04-2024,19:33:14,Completed,353
1966,74,57, Hara Bhara Kabab,25-01-2024,19:30:46,Processing,401
1967,45,61, Pongal,30-01-2023,12:13:28,On Hold,307
1968,53,59, Paneer Tikka,21-11-2023,20:11:09,Returned,261
1969,26,73, Lemon Rice,13-05-2024,13:50:51,Delivered,433
1970,41,49, Paneer Korma,12-03-2023,17:48:01,Delivered,436
1971,41,49, Veg Pulao,19-10-2023,14:55:32,On Hold,312
1972,45,43, Bisibelebath,28-12-2023,18:42:56,Returned,418
1973,40,37, Medu Vada,11-07-2023,06:33:33,Completed,379
1974,92,46, Veg Frankies,21-06-2023,19:43:36,Shipped,410
1975,26,3, Medu Vada,25-02-2024,16:44:25,Returned,208
1976,73,71, Veg Pulao,09-08-2023,16:12:34,Refunded,358
1977,88,84, Bhel Puri,02-07-2023,21:26:57,On Hold,277
1978,66,30, Veg Kurma,07-12-2023,06:09:18,Refunded,376
1979,86,9, Pongal,12-06-2024,06:50:20,Failed,284
1980,8,13, Tamarind Rice,03-04-2023,07:04:42,Returned,434
1981,61,90, Matar Paneer,05-04-2023,12:28:26,Returned,308
1982,23,79, Mysore Dosa,03-11-2023,08:00:36,Shipped,417
1983,63,43, Rajma Masala,03-12-2023,11:49:35,On Hold,307
1984,26,72, Veg Biryani,06-01-2024,18:17:33,Delivered,391
1985,48,29, Chana Masala,13-02-2024,09:46:23,Shipped,226
1986,34,77, Sheera,01-03-2024,20:55:35,Refunded,381
1987,73,47, Ragda Pattice,13-07-2024,14:53:58,Cancelled,237
1988,97,47, Paneer Makhmali,23-07-2024,12:48:58,Returned,358
1989,87,67, Lauki Kofta,23-10-2023,10:09:38,Delivered,266
1990,39,86, Palak Paneer,21-03-2023,15:14:18,Returned,376
1991,92,56, Malai Kofta,03-07-2024,08:30:55,Returned,371
1992,70,98, Dal Makhani,02-10-2024,20:45:26,Cancelled,417
1993,41,90, Veg Pulao,06-09-2024,15:25:30,Failed,384
1994,15,15, Masoor Dal,27-12-2024,17:29:45,Delivered,427
1995,20,71, Pav Bhaji,27-03-2023,16:59:11,Failed,330
1996,9,93, Rasam,01-03-2023,20:15:31,Returned,247
1997,91,7, Veg Pakora,12-11-2024,12:19:34,Delivered,340
1998,56,78, Pesarattu,21-05-2024,08:33:32,Returned,248
1999,15,92, Dal Makhani,23-04-2024,09:34:28,Shipped,348
2000,37,87, Dhokla,06-02-2024,06:45:58,Completed,322
2001,26,24, Rajma Masala,28-06-2023,16:27:11,Delivered,345
2002,63,26, Veg Manchurian,18-05-2023,18:14:18,Returned,246
2003,19,16, Jeera Aloo,12-03-2024,13:38:31,Refunded,299
2004,19,56, Bhel Puri,25-02-2024,17:51:59,On Hold,260
2005,16,75, Avial,03-02-2023,14:20:32,Shipped,420
2006,17,95, Kadai Paneer,26-12-2023,15:58:21,On Hold,308
2007,26,61, Rava Upma,21-05-2024,16:54:13,Processing,431
2008,27,96, Medu Vada,12-08-2024,06:22:43,Returned,384
2009,44,93, Baingan Masala,03-03-2024,18:20:52,Returned,312
2010,32,69, Veg Frankies,22-08-2024,19:49:50,Delivered,368
2011,47,42, Dal Makhani,24-05-2023,07:49:26,Processing,362
2012,66,8, Veg Momos,30-09-2023,06:25:02,On Hold,339
2013,31,38, Pani Puri,08-02-2024,10:06:58,Processing,403
2014,48,18, Khichdi,01-05-2023,06:21:09,Cancelled,201
2015,87,64, Sheera,03-09-2024,13:39:49,Returned,441
2016,46,63, Ragda Pattice,16-10-2023,09:33:04,Failed,332
2017,18,100, Aloo Tikki,12-10-2024,20:58:06,Cancelled,424
2018,26,100, Khichdi,07-07-2024,20:34:58,Cancelled,370
2019,30,35, Pesarattu,29-03-2023,20:00:59,Cancelled,450
2020,47,55, Bhindi Masala,07-07-2024,18:50:49,Cancelled,264
2021,48,81, Veg Frankies,21-10-2024,14:26:59,Shipped,446
2022,26,76, Dahi Puri,03-07-2023,20:00:57,Shipped,449
2023,99,89, Pav Bhaji,11-09-2024,09:01:44,Failed,311
2024,44,83, Veg Momos,10-12-2023,21:52:39,Refunded,422
2025,48,58, Kadai Paneer,11-12-2024,13:48:27,On Hold,387
2026,59,60, Handvo,16-04-2024,20:26:32,Delivered,224
2027,3,63, Lauki Kofta,23-06-2023,12:53:01,Delivered,278
2028,26,36, Jackfruit Curry,14-12-2023,09:23:40,Failed,207
2029,57,52, Baingan Bharta,08-07-2023,20:15:39,Processing,357
2030,40,42, Gobi Paratha,26-03-2023,15:31:05,Returned,330
2031,39,56, Jeera Aloo,10-05-2023,14:31:26,Failed,398
2032,31,49, Khaman,29-07-2023,16:16:13,Delivered,384
2033,88,76, Dum Aloo,29-06-2024,18:00:30,Pending,317
2034,26,25, Sev Puri,06-11-2023,18:50:52,Cancelled,235
2035,97,62, Gobi Paratha,14-06-2023,07:29:58,Refunded,336
2036,51,96, Baingan Bharta,09-04-2024,14:50:38,Delivered,438
2037,26,77, Bhindi Masala,29-09-2023,06:52:33,Processing,352
2038,53,56, Paneer Korma,07-06-2023,09:38:43,Failed,391
2039,26,77, Veg Pakora,26-06-2023,14:44:54,On Hold,273
2040,83,45, Bhindi Masala,28-04-2024,09:59:36,Processing,365
2041,51,23, Mysore Dosa,24-06-2024,13:49:48,Returned,276
2042,25,28, Veg Hakka Noodles,12-10-2023,18:30:17,Shipped,325
2043,42,3, Lauki Kofta,10-07-2023,17:07:05,Refunded,235
2044,56,36, Uttapam,13-09-2024,14:04:22,Returned,331
2045,26,3, Paneer Butter Masala,09-01-2024,11:20:38,Returned,394
2046,32,68, Veg Pulao,05-05-2024,08:43:38,Delivered,282
2047,9,40, Khaman,28-03-2023,15:48:54,Shipped,339
2048,48,89, Malai Kofta,30-10-2024,11:24:28,Refunded,397
2049,9,4, Cabbage Poriyal,21-07-2023,08:32:35,Cancelled,366
2050,26,10, Veg Pakora,20-07-2023,07:39:48,Pending,399
2051,37,27, Baingan Masala,18-09-2023,10:16:18,Failed,398
2052,27,48, Rasam,19-02-2024,11:53:53,Returned,405
2053,54,82, Aloo Tikki,11-11-2024,08:00:21,Delivered,249
2054,87,95, Paneer Makhmali,09-01-2024,12:59:01,Returned,318
2055,46,19, Handvo,28-05-2023,06:04:55,On Hold,301
2056,85,28, Bhel Puri,15-01-2024,12:55:31,Cancelled,338
2057,68,52, Mixed Veg Curry,04-11-2023,10:23:36,Returned,204
2058,87,90, Palak Paneer,26-08-2024,21:47:25,Shipped,218
2059,30,77, Handvo,21-08-2023,07:24:41,Returned,374
2060,64,9, Kadai Paneer,03-03-2023,12:18:04,On Hold,440
2061,16,93, Veg Seekh Kabab,28-10-2024,20:38:56,Processing,336
2062,5,90, Sheera,12-08-2024,06:41:36,Completed,360
2063,52,29, Dal Dhokli,07-12-2024,09:57:46,Pending,444
2064,81,79, Veg Biryani,15-01-2023,18:31:42,Failed,282
2065,86,67, Veg Samosa,25-04-2024,12:52:58,Processing,304
2066,32,10, Medu Vada,16-10-2023,11:12:49,On Hold,356
2067,94,63, Pani Puri,25-02-2024,10:29:49,Shipped,340
2068,86,62, Malabar Parotta,26-09-2023,13:45:47,Shipped,240
2069,20,71, Jackfruit Curry,26-06-2023,13:47:30,Pending,438
2070,70,59, Bisibelebath,27-08-2024,21:35:42,On Hold,294
2071,42,88, Sheera,15-06-2023,10:13:12,Shipped,360
2072,48,54, Sheera,24-12-2024,08:59:47,Delivered,357
2073,8,51, Khichdi,23-08-2024,21:05:27,Returned,263
2074,48,34, Paneer Makhmali,24-07-2023,13:39:19,Processing,407
2075,56,13, Masala Dosa,14-06-2023,12:59:11,Processing,314
2076,52,97, Aloo Gobi,21-09-2024,11:39:35,Completed,347
2077,37,43, Dum Aloo,20-05-2024,15:16:36,Failed,279
2078,68,18, Chole Bhature,03-07-2024,18:38:44,Pending,201
2079,22,82, Hara Bhara Kabab,21-02-2023,08:00:46,Completed,345
2080,43,39, Medu Vada,09-07-2023,16:03:30,Cancelled,213
2081,88,55, Malai Kofta,10-07-2024,21:41:34,Delivered,297
2082,57,4, Bisibelebath,09-07-2024,10:36:10,Processing,445
2083,64,85, Aloo Gobi,30-08-2024,07:14:48,Completed,262
2084,67,82, Veg Samosa,14-04-2023,20:31:40,Shipped,313
2085,22,75, Malabar Parotta,21-06-2023,09:14:05,Cancelled,324
2086,26,45, Dal Dhokli,13-05-2023,21:10:14,Refunded,295
2087,83,67, Chana Masala,16-06-2024,11:58:42,Shipped,293
2088,57,30, Veg Momos,24-05-2023,15:10:01,Cancelled,298
2089,42,16, Aloo Tikki,08-08-2024,21:05:48,Failed,270
2090,38,58, Rajma Masala,16-06-2024,19:26:33,On Hold,246
2091,64,30, Pindi Chole,22-11-2024,12:26:44,Delivered,409
2092,41,59, Rava Upma,02-07-2023,20:47:42,Completed,400
2093,85,44, Matar Paneer,24-04-2023,12:54:50,Processing,255
2094,38,35, Jeera Aloo,30-07-2024,13:01:51,Processing,296
2095,27,71, Paneer Makhmali,07-11-2024,22:12:47,On Hold,266
2096,39,32, Khaman,29-09-2023,13:09:47,On Hold,378
2097,64,84, Bisibelebath,31-05-2023,10:26:14,Cancelled,379
2098,26,63, Malai Kofta,15-01-2024,14:38:20,Processing,337
2099,24,30, Jeera Aloo,16-09-2023,12:02:24,Delivered,247
2100,56,22, Idli,19-06-2023,13:03:47,Cancelled,287
2101,26,6, Veg Manchurian,25-02-2023,14:39:45,Pending,284
2102,48,76, Jeera Aloo,26-06-2024,10:39:29,Failed,368
2103,88,63, Vegetable Kathi Roll,29-06-2024,22:08:36,On Hold,355
2104,67,14, Rava Dosa,03-05-2024,22:26:14,On Hold,422
2105,46,37, Lemon Rice,25-12-2023,10:13:29,On Hold,281
2106,44,24, Cabbage Poriyal,14-08-2024,18:36:51,Delivered,337
2107,69,70, Dahi Puri,27-12-2024,08:13:33,On Hold,283
2108,86,9, Veg Spring Roll,01-04-2023,17:27:33,Delivered,448
2109,94,9, Aloo Tikki,29-05-2023,22:00:56,Pending,320
2110,39,86, Mysore Dosa,08-01-2024,08:35:08,Shipped,415
2111,85,13, Khaman,30-06-2024,17:01:43,Cancelled,251
2112,51,11, Pindi Chole,02-08-2024,17:16:02,Delivered,389
2113,94,1, Lemon Rice,21-07-2024,06:09:10,Shipped,284
2114,48,21, Lauki Kofta,13-02-2023,08:56:15,Processing,432
2115,14,12, Masala Dosa,08-02-2024,15:35:37,Returned,289
2116,84,6, Uttapam,21-05-2024,13:34:48,Delivered,325
2117,26,23, Paneer Tikka,12-04-2023,10:44:12,Processing,418
2118,48,27, Sev Puri,23-05-2024,08:21:28,Processing,358
2119,52,73, Medu Vada,10-11-2024,11:23:32,Cancelled,223
2120,43,33, Aloo Tikki,09-03-2024,12:07:08,Pending,399
2121,99,45, Paneer Butter Masala,10-08-2023,19:56:38,Delivered,354
2122,11,42, Dal Makhani,26-01-2024,06:38:03,Processing,354
2123,57,6, Sev Puri,08-04-2023,11:00:35,Failed,364
2124,31,50, Paneer Makhmali,10-05-2024,10:42:47,Failed,318
2125,56,56, Cabbage Poriyal,10-11-2024,20:49:46,Delivered,436
2126,45,49, Pani Puri,03-02-2024,12:09:08,Failed,206
2127,40,14, Paneer Makhmali,29-05-2023,18:44:48,Refunded,224
2128,56,56, Malabar Parotta,10-08-2023,10:17:32,Refunded,309
2129,46,75, Pav Bhaji,28-10-2023,18:15:50,Completed,260
2130,26,89, Mysore Dosa,20-10-2024,13:49:04,Refunded,257
2131,26,90, Aloo Gobi,08-08-2023,16:21:24,Shipped,393
2132,77,97, Veg Pakora,06-02-2023,16:30:08,Pending,302
2133,11,76, Veg Momos,04-10-2023,13:21:53,Completed,390
2134,26,9, Veg Kurma,13-12-2024,15:01:27,Failed,204
2135,72,65, Veg Samosa,06-11-2024,12:24:12,Pending,447
2136,92,48, Rava Upma,04-01-2023,10:53:44,Processing,333
2137,67,27, Sheera,02-06-2023,20:40:51,Delivered,370
2138,9,87, Jackfruit Curry,05-02-2023,15:35:01,Returned,255
2139,46,17, Aloo Paratha,12-04-2024,17:40:51,Failed,349
2140,78,23, Avial,19-06-2024,17:07:20,Failed,349
2141,44,76, Onion Bhaji,09-06-2024,11:41:09,Delivered,325
2142,47,39, Pindi Chole,31-08-2023,21:15:25,On Hold,333
2143,23,68, Pindi Chole,02-05-2023,21:32:46,Returned,407
2144,51,76, Medu Vada,02-05-2023,21:24:00,Delivered,387
2145,91,99, Baingan Bharta,02-11-2024,08:36:07,On Hold,373
2146,44,41, Veg Pakora,24-10-2023,11:10:52,Delivered,244
2147,24,90, Khichdi,08-12-2024,14:06:59,Shipped,415
2148,44,86, Paneer Butter Masala,02-06-2023,14:41:35,Completed,370
2149,47,44, Matar Paneer,05-09-2024,09:09:03,Returned,342
2150,44,98, Paneer Tikka,18-07-2023,17:39:43,Cancelled,360
2151,39,17, Handvo,29-02-2024,16:05:55,Processing,270
2152,48,22, Rava Dosa,12-06-2024,22:12:27,On Hold,349
2153,80,23, Veg Hakka Noodles,16-04-2023,19:15:12,Completed,408
2154,47,95, Paneer Korma,22-12-2023,21:16:28,Refunded,432
2155,99,76, Bhindi Masala,06-08-2023,18:52:44,Failed,287
2156,50,85, Pesarattu Upma,01-02-2023,19:34:14,On Hold,358
2157,93,74, Kadai Paneer,08-08-2024,15:06:05,Delivered,248
2158,33,83, Dal Tadka,13-09-2024,21:45:22,Refunded,357
2159,26,53, Paneer Tikka,10-10-2023,07:29:45,Failed,404
2160,96,96, Sheera,27-06-2023,22:29:49,Delivered,379
2161,86,3, Veg Pakora,10-11-2023,22:01:36,Shipped,236
2162,24,60, Aloo Gobi,11-10-2024,21:25:49,Returned,383
2163,93,77, Veg Kurma,14-02-2023,18:32:51,Failed,337
2164,27,96, Paneer Korma,05-01-2023,19:01:23,Completed,400
2165,56,30, Gobi Paratha,20-06-2024,21:32:24,Refunded,351
2166,48,19, Malai Kofta,25-04-2023,19:38:15,Delivered,358
2167,66,35, Dhokla,04-10-2023,10:35:22,On Hold,386
2168,32,74, Veg Frankies,22-01-2024,18:29:29,Returned,328
2169,67,69, Dhokla,07-11-2023,15:47:01,Delivered,360
2170,34,45, Pesarattu,01-09-2023,22:07:16,Cancelled,399
2171,25,21, Veg Momos,25-12-2023,19:33:12,Processing,284
2172,48,5, Dahi Puri,24-03-2024,10:41:55,Completed,317
2173,96,53, Bisibelebath,17-05-2023,16:54:10,Delivered,447
2174,81,45, Rasam,07-10-2024,21:52:19,Pending,288
2175,48,82, Uttapam,02-02-2023,21:35:19,Refunded,407
2176,24,13, Khaman,03-04-2024,22:23:03,Delivered,435
2177,64,29, Khichdi,13-01-2023,17:27:36,Pending,312
2178,26,65, Ragda Pattice,10-09-2024,12:04:47,Returned,275
2179,77,91, Dahi Puri,04-09-2024,19:58:24,Processing,449
2180,80,59, Rasam,23-10-2023,11:48:49,Shipped,296
2181,72,74, Mysore Dosa,20-01-2024,10:31:04,Refunded,383
2182,84,93, Masala Dosa,20-03-2024,17:31:34,Pending,353
2183,26,30, Chole Bhature,10-11-2023,07:21:33,Failed,329
2184,88,19, Dahi Puri,24-01-2023,10:58:06,Returned,340
2185,23,54, Chole Bhature,04-04-2024,20:06:12,Refunded,316
2186,99,13, Veg Kurma,23-02-2024,15:46:49,Returned,260
2187,59,65, Medu Vada,17-08-2024,17:17:03,Refunded,231
2188,40,37, Sheera,31-08-2024,10:00:29,Pending,399
2189,75,45, Ragda Pattice,02-09-2024,20:44:13,Cancelled,237
2190,34,49, Jackfruit Curry,08-07-2024,16:59:43,Completed,286
2191,42,32, Pindi Chole,03-07-2023,06:02:57,On Hold,264
2192,51,22, Medu Vada,15-04-2023,14:43:29,Processing,365
2193,73,36, Veg Hakka Noodles,02-11-2024,14:10:15,Delivered,258
2194,63,22, Avial,12-04-2023,13:58:16,Processing,221
2195,41,18, Jackfruit Curry,29-09-2024,19:56:43,Refunded,255
2196,26,55, Dahi Puri,20-10-2024,13:34:17,On Hold,433
2197,79,91, Tomato Rice,12-03-2023,08:52:22,Cancelled,309
2198,74,90, Masala Dosa,03-11-2023,10:18:57,Completed,358
2199,26,35, Pani Puri,23-11-2024,19:45:50,Shipped,237
2200,70,27, Rajma Masala,28-09-2024,18:00:48,Failed,335
2201,25,63, Bhindi Masala,15-11-2024,09:48:31,Completed,338
2202,63,46, Tomato Rice,30-01-2023,13:39:49,Delivered,362
2203,53,92, Pindi Chole,05-06-2024,11:21:40,Delivered,236
2204,80,54, Paneer Makhmali,30-08-2023,07:31:40,Refunded,306
2205,85,47, Rajma Masala,20-07-2023,14:52:46,Processing,205
2206,34,2, Dhokla,27-07-2024,12:08:37,Completed,283
2207,88,21, Khaman,22-03-2024,16:13:36,Pending,276
2208,26,53, Malai Kofta,10-05-2023,12:26:19,On Hold,236
2209,48,40, Veg Kurma,02-04-2024,16:51:20,Cancelled,350
2210,59,9, Onion Bhaji,17-01-2024,17:26:49,Processing,399
2211,99,89, Sev Puri,04-10-2024,09:23:47,Pending,259
2212,26,8, Kadai Paneer,01-04-2023,17:01:34,Completed,280
2213,78,48, Pani Puri,07-04-2023,11:33:16,On Hold,405
2214,92,52, Aloo Paratha,16-08-2024,08:04:06,Refunded,229
2215,25,6, Lemon Rice,09-07-2024,09:26:10,Processing,241
2216,23,91, Aloo Tikki,12-12-2023,20:45:00,Processing,312
2217,17,30, Sambar,01-08-2023,09:18:07,Completed,323
2218,23,69, Kadai Paneer,23-01-2023,15:55:12,Shipped,450
2219,64,19, Patra,04-09-2024,15:23:07,Refunded,423
2220,5,62, Avial,29-03-2023,15:13:42,Refunded,273
2221,59,1, Tomato Rice,24-08-2024,06:32:30,Returned,282
2222,94,97, Beetroot Thoran,22-05-2024,07:30:25,Refunded,330
2223,81,25, Aloo Gobi,09-03-2024,09:51:01,Delivered,435
